generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
171,50,1.8295416326004392,2.0345131545354453,1.9189689549168376,12,20,18
172,50,1.7324153794982229,2.0255830177980347,1.9456439570669866,16,14,20
173,50,1.7978608176747013,2.036358057562611,1.978087115125017,15,19,16
174,53,1.7368677175137295,2.0492125798006517,1.985779622447448,19,13,21
175,53,1.7341137841318481,2.0445263713856052,1.9785300753349562,17,14,22
176,51,1.8475144860073875,2.0821642055510807,1.9984829989468733,17,11,23
177,48,1.7426532945237,2.13275155088748,1.9776429806084954,13,16,19
178,46,1.8027427191948657,2.2434746083883175,2.0234288372103206,15,11,20
179,46,1.7783622819140252,2.24348324087236,2.064820078427674,12,11,23
180,41,1.8679434523201048,2.2529614216415372,2.0595330195337898,16,13,12
181,47,1.8403146588295698,2.360601694884265,2.0703670612697183,17,10,20
182,47,1.7180253574034454,2.381133671860284,2.06627574679281,20,9,18
183,51,1.753888547038188,2.385779988643158,2.0633769012777963,16,11,24
184,48,1.9118980450184797,2.380704234912749,2.0968544594223038,19,15,14
185,54,1.7159502567769702,2.406845997892555,2.1027160878460123,16,19,19
186,52,1.7768957769168308,2.3939943383425524,2.0886529261881615,14,20,18
187,52,1.8092163562250358,2.4362094696499224,2.0718789326450553,15,17,20
188,49,1.73894747888822,2.484010872398252,2.0679007177299455,18,13,18
189,52,1.7211415206006004,2.480648011916216,2.0560051967409625,16,19,17
190,53,1.7293260053729447,2.5231521407009456,2.083756605791599,18,17,18
191,55,1.7583156042796397,2.5197642028511673,2.091613880563936,18,13,24
192,51,1.7645508785965156,2.5694198498837144,2.096500763143577,15,19,17
193,51,1.5804724145830886,2.5259721496579015,2.091019390655931,16,16,19
194,50,1.8140572150484309,2.4884347640771285,2.0865919264958213,14,21,15
195,52,1.8188531328646809,2.4714421831309963,2.076013507898359,19,15,18
196,54,1.6131532205852148,2.497170268256852,2.0867224525035937,17,17,20
197,54,1.7809532443130764,2.5101191190894547,2.0886763589267483,15,20,19
198,52,1.8343756090596655,2.5664051159589762,2.109550707408831,16,15,21
199,49,1.7295417600063834,2.534995244121181,2.1171768926399213,17,14,18
200,51,1.7677394219536953,2.5573339794462324,2.131692104431311,15,16,20
201,49,1.7822147897661273,2.6115687731534645,2.1260359524246226,17,11,21
202,50,1.7716368580597968,2.647676563480418,2.1581353140978248,15,14,21
203,47,1.5173796541997067,2.6925252437293024,2.1747334112100214,12,13,22
204,40,1.951323450243578,2.741042985798864,2.167508017733943,15,11,14
205,45,1.940415431521656,2.7822003564189655,2.1949758079082455,16,11,18
206,47,1.8530430830378457,2.80420176077052,2.2127678885162947,21,5,21
207,50,1.750382524709832,2.802846224202461,2.226221444483486,16,10,24
208,47,1.6621772372438868,2.829677459497155,2.2007331581070693,14,12,21
209,46,1.7962308463768648,2.844703478658024,2.1630824558464985,17,13,16
210,51,1.8511556964032174,2.832151377391473,2.1608357871794905,21,9,21
211,51,1.7196653888227322,2.8575058888836895,2.148820674041432,19,11,21
212,52,1.6964896091122084,2.88371747705039,2.1399449256525376,18,15,19
213,55,1.7068522062710365,2.925488927823013,2.163386435657006,16,20,19
214,53,1.6542235563289063,2.9645708521750325,2.1601570743696024,16,14,23
215,49,1.5461252795654614,2.984163812700376,2.1757280307868854,17,10,22
216,46,1.81153044850309,2.97628196940977,2.1438308601784657,24,6,16
217,55,1.7221332038968982,3.000899829067947,2.130993356036511,16,13,26
218,48,1.5000365697629308,3.0416119799988866,2.134443275894068,14,10,24
219,40,1.936666947574108,3.0383608988246658,2.1749224393980517,16,10,14
220,47,1.793199630349376,3.106338293167877,2.177496689608498,16,12,19
221,47,1.8910611065317755,3.1437419453700506,2.1940471835721578,19,11,17
222,51,1.8398626651208974,3.1693153825658946,2.1975907637229954,23,5,23
223,53,1.737461748274621,3.204324757643402,2.194664169123549,19,12,22
224,52,1.7772299270601895,3.2762802943408,2.1947722415715067,15,14,23
225,48,1.7741514049994063,3.209364869149891,2.208217178434442,19,13,16
226,53,1.8289355509375,3.328487799810117,2.2073877059147335,20,10,23
