generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
163,28,1.1296879296937299,1.133617403414591,2.057404439115236,9,4,15
164,22,1.5752592130294991,1.12601623851269,2.049172198272579,9,7,6
165,26,1.5751816739115108,1.1216953009540074,2.0347501492728517,11,6,9
166,31,1.3255179139127864,1.1183189171414076,2.0482955009520096,9,10,12
167,31,1.2831705456810307,1.1217284597239794,2.075312844778806,10,8,13
168,29,1.2700789285282676,1.1168736319136263,2.074141001867236,9,11,9
169,30,1.1598697377384457,1.1179028295128697,2.0792051576954442,7,10,13
170,25,1.5836170805560075,1.1175685428231732,2.089299253846926,9,9,7
171,29,1.3730470719734935,1.1206618341474024,2.067357585875114,10,5,14
172,28,1.252007385441937,1.1153249239782161,2.046142396216719,9,7,12
173,26,1.3718532416421163,1.1140881785618744,2.089747111667849,9,5,12
174,26,1.5342716118895448,1.1002191277611328,2.088105987143794,11,12,3
175,36,0.9547038501012113,1.082564607704466,2.113360229204663,10,9,17
176,30,1.1375658257535828,1.0807184380167172,2.1157178896627054,11,7,12
177,29,1.3809584859766013,1.064155807681656,2.158200790157894,9,10,10
178,31,1.1692070838708364,1.0851372797449177,2.0964264272193565,10,10,11
179,30,1.1453139871699953,1.062060314121009,2.1269373878239053,10,10,10
180,30,1.3130903822872297,1.0417618235721784,2.1667130620911914,12,7,11
181,32,1.2344866339076672,1.03871345471412,2.169821563196485,10,12,10
182,33,1.2618113818716334,1.054778633961287,2.1275973585423698,11,11,11
183,34,1.081566041564756,1.0480894275088894,2.131736767864129,11,9,14
184,32,1.2866977489655471,1.0163702657836544,2.253384946468996,13,4,15
185,32,1.2451169419916812,1.0329115940842777,2.143653146096465,10,10,12
186,32,1.2832005639560704,1.0011142667426913,2.1873137542347396,10,10,12
187,33,1.148946486809404,0.9530379987267905,2.305582605642692,11,6,16
188,30,1.2563227773407548,0.9272531893557695,2.36173089125696,10,8,12
189,29,1.1918534172528175,0.9378687803453812,2.3482673125711284,9,8,12
190,27,1.3498296070153895,0.934508733919533,2.353211156620123,10,4,13
191,27,1.5103543943865487,0.9478695039519113,2.2804887041957755,8,10,9
192,29,1.27068526148809,0.9643190737338061,2.2569438044049455,9,9,11
193,28,1.5508594041855324,0.9852032911572332,2.2571481810941894,11,9,8
194,32,1.101419438405656,0.9493007038211145,2.261017923105148,9,11,12
195,29,1.4562465696242701,0.9196719306281501,2.2978160103069682,13,8,8
196,35,1.1837440821510263,0.9522390667738102,2.258080746398666,8,14,13
197,31,1.2418627563986495,0.946673560910931,2.2266499088712783,10,8,13
198,29,1.3782155799518565,0.9771314325037397,2.2043524376566173,12,7,10
199,33,1.2272130366112433,0.9582767538852673,2.219000123675646,10,10,13
200,31,1.2511796602539278,1.0039660700006334,2.187102078935441,12,7,12
201,31,1.3200775824985655,1.011326926333656,2.1530809773385298,11,7,13
202,31,1.069491077699322,1.0199902498912312,2.1090215393159983,7,12,12
203,27,1.3594826901531907,1.0295186863146266,2.117478973110489,11,5,11
204,29,1.4860902884105378,1.0294486078177327,2.0834839713562054,10,13,6
205,34,1.131559418758184,1.0201641590856831,2.1004553908272263,9,10,15
206,30,1.376290554351097,1.033616857857153,2.063334849909334,7,17,6
207,33,1.2674725900470203,1.0233567879602916,2.0513675397297435,12,10,11
208,34,1.0203336020849267,1.0620738869170416,1.9990987533754667,10,9,15
209,29,1.0759274497090383,1.080470844129051,1.9702084803542204,7,8,14
210,24,1.5418645414613108,1.07021531732467,1.96383622792425,10,6,8
211,28,1.2214222449936547,1.0847912341254846,1.949120581436537,11,4,13
212,26,1.3792156351316238,1.1053936124451,1.9319372405446709,10,8,8
213,29,1.4242531686062845,1.112438762641172,1.8915409230133606,9,11,9
214,31,1.4440454317523816,1.1385681633774096,1.9075458927466629,12,5,14
215,30,1.2195175562345002,1.123792246827208,1.9521117204748941,9,8,13
216,27,1.3300181134501248,1.1197776578937668,1.9015320365873296,10,9,8
217,29,1.1824605985999201,1.1281469028824296,1.8594570353122066,8,11,10
218,27,1.4161590627442093,1.0880472546525206,1.9339893081153232,13,7,7
219,33,1.3024312396185724,1.1069541192544206,1.8681089822266916,9,17,7
220,36,1.0550819900856316,1.121229248598,1.8626241157755834,8,11,17
221,29,1.3211062659750534,1.1281662065583862,1.86374761602079,10,9,10
222,29,1.3272839060963688,1.1047898918685122,1.8954484806514762,8,13,8
223,31,1.5006898581646821,1.1169507052419003,1.8861373660640328,11,12,8
224,35,1.0992914359913653,1.1303382134624294,1.8915877931464407,11,8,16
225,30,1.097596810644388,1.1560403549577076,1.857127199580209,6,13,11
226,26,1.4593625341462866,1.1262007313986706,1.884071373794223,11,7,8
227,31,1.0129259734579388,1.1220312471210525,1.8823634367870037,7,12,12
228,26,1.4918226617318509,1.12395312833679,1.9062435510394606,10,6,10
229,28,1.4127015219135468,1.1172584466297901,1.9658737902833574,11,5,12
230,30,1.1960868893668386,1.0825404240403125,2.01775073198221,7,12,11
231,28,1.2787822659268808,1.0789018116076332,2.0200230991526817,8,11,9
232,28,1.3829529980154598,1.0433744818037642,2.103508334986742,11,7,10
233,30,1.3077180203945613,1.0345648368485971,2.0796074469548675,9,11,10
234,30,1.3185484148444784,1.02052592607429,2.0688171829321553,11,6,13
235,31,1.2409812180055226,1.0402309926584876,2.0479610163112865,11,8,12
236,31,1.301595795807722,1.0441467609569992,2.050213425304605,10,9,12
237,31,1.1183345509436273,1.0284015359119965,2.0503869670103367,8,11,12
238,28,1.1978406339069028,0.9671961829329037,2.160747438815734,9,9,10
239,27,1.3977001722082434,0.9342246284667035,2.1897245974488384,9,12,6
240,31,1.3299646376546657,0.934973262417707,2.1774798822918844,9,12,10
241,31,1.2246447392710682,0.9465502251374501,2.184723529275032,7,9,15
242,27,1.4934588646534124,0.9531208977820214,2.205525861984338,13,4,10
243,32,1.296086705919196,0.9293078671323848,2.2860873126220116,12,7,13
244,33,1.042942961639265,0.9417520452558189,2.2764040345008696,7,14,12
245,29,1.455414649000221,0.9345824364358385,2.2811455416236517,10,13,6
246,35,1.0566060701626583,0.9461726799749034,2.2279367672678547,11,9,15
247,31,1.0309463410368407,0.9751279274013709,2.2473087375360756,9,7,15
248,26,1.4831755903909711,1.0046350516703795,2.2011010657906214,9,11,6
249,29,1.0861584402792699,1.0077686934145458,2.2234018849173047,7,7,15
250,22,1.6577937910033933,1.0456514109546424,2.2469385442698275,8,7,7
251,25,1.6526431888503235,1.0571351174400703,2.2518562419139174,12,4,9
252,29,1.357891355841607,1.0601233352034496,2.244560440446845,8,10,11
253,26,1.4775044242757127,1.0925667399763204,2.1674822537899145,9,7,10
254,27,1.211163281977447,1.0862763684663903,2.1467831655218883,9,8,10
255,27,1.3313532838787825,1.1143449360986617,2.055195816572051,9,10,8
256,29,1.03600334376917,1.123346860339915,2.0322584527470107,4,15,10
257,25,1.4364878918100619,1.1092082181847167,2.0622771548658676,8,10,7
258,27,1.4106427235847478,1.1159529708885902,2.035342461621003,10,6,11
259,28,1.359061244678312,1.1204686244604307,2.0333913693024304,9,9,10
260,28,1.1868569257739185,1.1289406473404764,1.9928794788732305,9,12,7
261,30,1.2144366451445576,1.1281323991662147,1.9818149835919097,11,7,12
262,29,1.2484111438457512,1.1156328009250938,2.030951286897464,7,11,11
263,27,1.6457394427831986,1.07899594388219,2.071446471711786,11,8,8
264,35,1.1331899981214042,1.0811242458007109,2.085105002988801,12,8,15
265,32,1.1944203350604197,1.1013197177375509,2.076263878944552,8,15,9
266,31,1.203814611361829,1.1040056105549463,2.0548794631262655,9,7,15
267,27,1.4125974341537313,1.0995543694624057,2.066142168134612,10,11,6
268,33,1.2821278255005617,1.1001610801644937,2.0733526723243276,15,7,11
269,38,1.01762849120225,1.0957920767479838,2.068280271962787,8,12,18
270,30,1.175689535499287,1.0998409049347038,2.0643044874381835,10,9,11
271,30,1.1359003325045252,1.0917885633520386,2.104494828984984,11,4,15
272,28,1.3490330908112271,1.108911790312158,2.0944505719306723,11,8,9
273,31,1.1341158726620557,1.0889124749702352,2.1054578020010735,8,12,11
274,28,1.3612734195443228,1.080390839932513,2.115443916916182,10,7,11
275,30,1.2196331943085061,1.0667212425799069,2.099974973867533,9,12,9
276,31,1.242031539085289,1.071287505527766,2.10559310162811,9,16,6
277,34,1.1068020005441008,1.0816557649144374,2.084721920369313,9,10,15
278,30,1.5217694328277198,1.0700511065862597,2.0847190805086053,11,12,7
279,37,1.0239060087448018,1.078392914412899,2.079987234318764,10,8,19
280,30,1.1488701181007352,1.0886230291908363,2.0644399240579516,10,8,12
281,29,0.9529212192214958,1.0686870487381535,2.080088256739445,6,9,14
282,21,1.6292582103285602,1.078722908843745,2.052021174552153,9,3,9
283,23,1.5721623617761082,1.0992843193372335,2.0303641958168197,10,6,7
284,28,1.4235576203848674,1.071851576825705,2.038484769034736,9,12,7
285,33,1.2501893201463676,1.0654122140892708,2.045722245909511,11,11,11
286,34,1.0085533775227888,1.0663673492019676,2.0487252636469497,9,10,15
287,29,1.2419648371776408,1.0668909151792318,2.0398573188074294,7,8,14
288,26,1.4237068425237889,1.0637229839593727,2.0181158069798273,9,8,9
289,28,1.4269262221514996,1.0786489425680905,2.012224730591377,9,8,11
290,29,1.3648230763615061,1.0929953096200915,2.0351442820825714,11,10,8
291,33,1.1802884496610802,1.1050110760065204,1.9923270064734926,8,11,14
292,28,1.4536549758824557,1.1221795571259288,1.9485548372620105,8,13,7
293,30,1.2677171328050458,1.1188237030232477,1.9322987818042765,10,9,11
294,30,1.0899559750714076,1.117103416418467,1.9736315863987397,9,7,14
295,25,1.5419191194484827,1.1214458028793113,1.9456944250660828,10,8,7
296,29,1.3305951885419993,1.1319526762224834,1.9473167371172118,7,11,11
297,28,1.5969433630348537,1.1364615927577275,1.914769686284771,11,13,4
298,36,1.092162250458353,1.131799161575848,1.9141667890690068,8,17,11
299,33,1.0459129161455667,1.1197504825704456,1.9008057740301296,8,11,14
300,28,1.4754607974818708,1.121200571306073,1.8748667912407537,12,7,9
301,33,1.2744976056114437,1.1162277656215573,1.8512349279041804,12,12,9
302,36,1.2070588550588996,1.1020304723410161,1.87166653253765,11,14,11
303,36,1.252427966055159,1.111353078329386,1.8843981862662842,10,15,11
304,36,1.155734081260441,1.138714905620816,1.872349060847231,13,10,13
305,37,0.9559334920316618,1.1460546209252644,1.8848715218354093,9,10,18
306,30,1.2604761639925208,1.1446581774516957,1.8995338129142199,11,7,12
307,31,1.3201648648942603,1.1489038220422756,1.882943723395676,10,11,10
308,32,1.0971476247835514,1.1358335117488032,1.8997670834675398,13,4,15
309,30,1.4134320188560567,1.114524134818206,1.8993770450715632,10,13,7
310,35,1.05553701266615,1.1106224160386127,1.8939205214381365,10,6,19
311,29,1.3217933459860045,1.1222054730007065,1.8819253763029424,10,9,10
312,31,1.169658532625284,1.133204050604347,1.883393024756496,8,9,14
313,28,1.430804567789043,1.1404406621558114,1.8654636337897141,10,13,5
314,35,1.1615311532203105,1.1404277320917833,1.8577367110483611,12,8,15
315,34,1.224344961603702,1.1434263133119653,1.8449505898627228,10,11,13
316,34,0.9554348425735938,1.152163526545107,1.8387334343617627,9,7,18
317,26,1.3802012051476302,1.1513156468770036,1.8421324933117906,8,4,14
318,23,1.617043607193727,1.186176790215681,1.833848764879934,9,12,2
319,32,1.2755029329761496,1.1812415143083692,1.827233906922611,11,9,12
320,32,1.1894801826134487,1.166542364314445,1.8348652599868531,10,12,10
321,32,1.1876931124256127,1.163465868612803,1.8473245621955248,9,12,11
322,31,1.1604438282345573,1.1513535567936863,1.87294794043729,9,13,9
323,31,1.3619305563355228,1.1489627458438716,1.8519944814032459,14,6,11
324,35,1.1898264825971185,1.1363489644677032,1.8667426656864186,12,8,15
325,34,1.2224719810830043,1.1319889680037911,1.8758740510394716,9,12,13
326,31,1.20064869158451,1.142359666226519,1.8649413712121572,10,8,13
327,28,1.6655247133961069,1.149096761844256,1.8951218966567276,14,8,6
328,38,0.9531904849384943,1.1388628280015425,1.9197046032349996,8,11,19
329,28,1.5431182506527128,1.1537933449677467,1.9393144664285589,11,4,13
330,30,1.3440222391697076,1.1627140685778543,1.9152181735443936,11,10,9
331,34,1.2143361336763974,1.170550577765946,1.917911028819322,13,8,13
332,35,1.1517826777758233,1.1664791533791667,1.929900019029369,7,17,11
333,31,0.9745622173964199,1.1691495042556879,1.9181797297367027,7,10,14
334,25,1.407756206835883,1.1635503703440062,1.9004873246219198,10,7,8
335,30,1.243652062191752,1.1716674201194384,1.8948300293990346,9,9,12
336,28,1.3416368543466106,1.1661033924583617,1.86384720526538,12,6,10
337,31,1.2545112838020336,1.1410432796521695,1.9081861814427152,12,5,14
338,30,1.4976997546340887,1.1335514335833445,1.9135866948735312,11,6,13
339,32,1.2810331590845323,1.1362518741229155,1.9146246550440311,10,9,13
340,32,1.0326694637660192,1.1301638639464284,1.9225244070735341,9,7,16
341,26,1.409113036711962,1.140886987282054,1.9013702334844969,8,7,11
342,26,1.4488490733659494,1.1456963158752296,1.8853802179831922,7,10,9
343,27,1.397499856500268,1.151167111692172,1.8736961081613661,12,5,10
344,31,1.2031934664564283,1.142752419938071,1.8572494114712181,9,11,11
345,30,1.0370765711194447,1.1457103085690832,1.8614076135081923,6,12,12
346,24,1.5767033519259723,1.1427635327713161,1.8449796420395577,10,6,8
347,27,1.5869868125857165,1.1489517462369292,1.86214044515124,14,4,9
348,34,1.1960572487521246,1.1368295838249232,1.8541378069582584,10,10,14
349,32,1.1073387947546385,1.1366745423496445,1.8635241127631668,10,8,14
350,30,1.4400890895885823,1.1460486112292796,1.8504621525582634,12,7,11
351,33,1.27345245059915,1.1628487018703138,1.8539767325244687,14,6,13
352,35,0.9558106547760695,1.156058873313616,1.8390815993637741,9,6,20
353,26,1.474604675645539,1.1670417449483144,1.8788939662302275,13,4,9
354,31,1.309152937394772,1.1726841780866402,1.865433793906481,10,9,12
355,32,1.3568537743274898,1.1754042528709348,1.8808126867327766,11,11,10
356,33,1.0850203012874253,1.166552286803005,1.8687590216612413,6,16,11
357,30,1.451295851989159,1.1799225557072317,1.8486051857080699,13,5,12
358,34,0.98991802255295,1.1760295017728644,1.8665411832303267,6,12,16
